EmployeeKey,EmployeeNumber,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DepartmentKey,JobRoleKey,EducationFieldKey,GenderKey,MaritalStatusKey,BusinessTravelKey,OverTimeKey,AttritionKey
1188,1668,38,1189,1,3,4,90,3,2,4,4735,9867,7,15,3,4,2,19,4,4,13,11,2,9,2,2,1,2,2,2,2,2
1189,1669,29,991,5,3,1,43,2,2,2,4187,3356,1,13,3,2,1,10,3,2,10,0,0,9,1,1,3,2,3,1,1,2
1190,1670,33,392,2,4,4,93,3,2,4,5505,3921,1,14,3,3,2,6,5,3,6,2,0,4,1,1,3,2,3,1,2,2
1191,1671,32,977,2,3,4,45,3,2,2,5470,25518,0,13,3,3,2,10,4,2,9,5,1,6,2,2,3,2,3,1,2,2
1192,1673,31,1112,5,4,1,67,3,2,4,5476,22589,1,11,3,1,2,10,2,3,10,0,0,2,1,1,1,1,2,1,2,2
1193,1674,49,464,16,3,4,74,3,1,1,2587,24941,4,16,3,2,1,17,2,2,2,2,2,2,2,3,3,1,3,1,1,2
1194,1675,38,148,2,3,4,42,2,1,2,2440,23826,1,22,4,2,0,4,3,3,4,3,3,3,2,3,3,1,1,2,2,2
1195,1676,47,1225,2,4,2,47,4,4,2,15972,21086,6,14,3,3,3,29,2,3,3,2,1,2,1,6,1,1,3,1,2,2
1196,1677,49,809,1,3,3,36,3,4,3,15379,22384,4,14,3,1,0,23,2,3,8,7,0,0,2,6,1,2,1,1,2,2
1197,1678,41,1206,23,2,4,80,3,3,3,7082,11591,3,16,3,4,0,21,2,3,2,0,0,2,1,1,1,2,1,1,1,2
1198,1680,20,727,9,1,4,54,3,1,1,2728,21082,1,11,3,1,0,2,3,3,2,2,0,2,1,7,1,2,1,1,2,2
1199,1681,33,530,16,3,3,36,3,2,4,5368,16130,1,25,4,3,1,7,2,3,6,5,1,2,1,1,1,1,3,3,1,2
1200,1682,36,1351,26,4,1,80,3,2,3,5347,7419,6,14,3,2,2,10,2,2,3,2,0,2,2,5,1,2,2,1,2,2
1201,1683,44,528,1,3,3,44,3,1,4,3195,4167,4,18,3,1,3,8,2,3,2,2,2,2,3,9,1,1,3,1,1,2
1202,1684,23,1320,8,1,4,93,2,1,3,3989,20586,1,11,3,1,0,5,2,3,5,4,1,2,2,3,3,2,1,1,1,1
1203,1687,38,1495,4,2,4,87,3,1,3,3306,26176,7,19,3,4,1,7,5,2,0,0,0,0,2,3,3,1,2,1,2,2
1204,1689,53,1395,24,4,2,48,4,3,4,7005,3458,3,15,3,3,0,11,2,3,4,3,1,2,2,5,3,2,2,1,2,2
1205,1691,48,708,7,2,4,95,3,1,3,2655,11740,2,11,3,3,2,19,3,3,9,7,7,7,1,7,3,1,2,2,1,1
1206,1692,32,1259,2,4,4,95,3,1,2,1393,24852,1,12,3,1,0,1,2,3,1,0,0,0,2,3,1,2,1,1,2,1
1207,1693,26,786,7,3,4,76,3,1,4,2570,11925,1,20,4,3,0,7,5,3,7,7,5,7,2,3,3,2,1,3,2,2
1208,1694,55,1441,22,3,1,94,2,1,2,3537,23737,5,12,3,4,1,8,1,3,4,2,1,2,2,2,5,2,3,1,2,2
1209,1696,34,1157,5,2,2,57,2,2,4,3986,11912,1,14,3,3,1,15,3,4,15,10,4,13,2,3,3,2,2,1,2,2
1210,1697,60,370,1,4,3,92,1,3,4,10883,20467,3,20,4,3,1,19,2,4,1,0,0,0,2,5,3,2,3,1,2,2
1211,1698,33,267,21,3,2,79,4,1,2,2028,13637,1,18,3,4,3,14,6,3,14,11,2,13,2,3,3,2,2,1,2,2
1212,1700,37,1278,1,4,3,31,1,2,4,9525,7677,1,14,3,3,2,6,2,2,6,3,1,3,1,1,3,2,3,2,2,2
1213,1701,34,678,19,3,2,35,2,1,4,2929,20338,1,12,3,2,0,10,3,3,10,9,8,7,2,2,1,1,2,1,2,2
1214,1702,23,427,7,3,3,99,3,1,4,2275,25103,1,21,4,2,1,3,2,3,3,2,0,2,1,7,1,2,3,1,1,1
1215,1703,44,921,2,3,3,96,4,3,4,7879,14810,1,19,3,2,1,9,2,3,8,7,6,7,2,5,1,1,2,1,1,2
1216,1704,35,146,2,4,1,79,2,1,4,4930,13970,0,14,3,3,0,6,2,4,5,4,1,4,2,2,3,2,1,2,1,2
1217,1706,43,1179,2,3,4,73,3,2,4,7847,6069,1,17,3,1,1,10,3,3,10,9,8,8,1,1,3,2,2,1,1,2
1218,1707,24,581,9,3,3,62,4,1,3,4401,17616,1,16,3,4,1,5,1,3,5,3,0,4,2,2,3,2,2,1,2,2
1219,1708,41,918,6,3,4,35,3,3,3,9241,15869,1,12,3,2,0,10,3,3,10,8,8,7,1,1,4,2,1,1,2,2
1220,1709,29,1082,9,4,4,43,3,1,3,2974,25412,9,17,3,3,1,9,2,3,5,3,1,2,2,3,3,1,2,1,2,2
1221,1710,36,530,2,4,3,51,3,2,4,4502,7439,3,15,3,3,0,17,2,2,13,7,6,7,1,7,1,1,1,1,2,2
1222,1712,45,1238,1,1,3,74,2,3,3,10748,3395,3,23,4,4,1,25,3,2,23,15,14,4,2,5,1,2,2,3,2,2
1223,1714,24,240,22,1,4,58,1,1,3,1555,11585,1,11,3,3,1,1,2,3,1,0,0,0,3,9,6,2,2,1,2,1
1224,1716,47,1093,9,3,3,82,1,4,3,12936,24164,7,11,3,3,0,25,3,1,23,5,14,10,1,1,1,2,2,2,2,1
1225,1718,26,390,17,4,4,62,1,1,3,2305,6217,1,15,3,3,3,3,3,4,3,2,0,2,2,3,3,2,2,1,2,2
1226,1719,45,1005,28,2,4,48,2,4,2,16704,17119,1,11,3,3,0,21,2,3,21,6,8,6,2,8,5,1,1,1,2,2
1227,1720,32,585,10,3,1,56,3,1,3,3433,17360,6,13,3,1,1,10,3,2,5,2,1,3,2,2,1,2,2,2,2,2
1228,1721,31,741,2,4,2,69,3,1,3,3477,18103,1,14,3,4,1,6,2,4,5,2,0,3,2,3,1,2,2,1,2,2
1229,1722,41,552,4,3,3,60,1,2,2,6430,20794,6,19,3,2,1,10,4,3,3,2,1,2,3,9,6,2,2,3,2,2
1230,1724,40,369,8,2,2,92,3,2,1,6516,5041,2,16,3,2,1,18,3,3,1,0,0,0,2,4,1,1,2,1,1,2
1231,1725,24,506,29,1,2,91,3,1,1,3907,3622,1,13,3,2,3,6,2,4,6,2,1,2,2,3,3,2,3,1,2,2
1232,1727,46,717,13,4,3,34,3,2,2,5562,9697,6,14,3,4,0,19,3,3,10,7,0,9,2,5,1,2,1,1,2,2
1233,1728,35,1370,27,4,4,49,3,2,3,6883,5151,2,16,3,2,1,17,3,3,7,7,0,7,2,4,1,2,2,1,2,2
1234,1729,30,793,16,1,2,33,3,1,4,2862,3811,1,12,3,2,1,10,2,2,10,0,0,8,2,2,1,2,2,1,2,2
1235,1731,47,543,2,4,3,87,3,2,2,4978,3536,7,11,3,4,1,4,3,1,1,0,0,0,1,1,4,2,2,3,2,2
1236,1732,46,1277,2,3,3,74,3,3,4,10368,5596,4,12,3,2,1,13,5,2,10,6,0,3,1,1,1,2,3,1,1,2
1237,1733,36,1456,13,5,2,96,2,2,1,6134,8658,5,13,3,2,3,16,3,3,2,2,2,2,1,1,4,2,3,1,1,1
1238,1734,32,964,1,2,1,34,1,2,2,6735,12147,6,15,3,2,0,10,2,3,0,0,0,0,1,1,1,2,1,1,2,1
1239,1735,23,160,4,1,3,51,3,1,2,3295,12862,1,13,3,3,0,3,3,1,3,2,1,2,2,3,3,1,1,1,2,2
1240,1736,31,163,24,1,4,30,3,2,4,5238,6670,2,20,4,4,0,9,3,2,5,4,1,4,2,4,5,1,1,2,2,2
1241,1737,39,792,1,3,4,77,3,2,4,6472,8989,1,15,3,4,1,9,2,3,9,8,5,8,2,3,1,2,2,3,1,2
1242,1739,32,371,19,3,4,80,1,3,3,9610,3840,3,13,3,3,1,10,2,1,4,3,0,2,1,1,1,2,2,1,2,2
1243,1740,40,611,7,4,2,88,3,5,2,19833,4349,1,14,3,2,0,21,3,2,21,8,12,8,1,6,3,2,1,1,2,2
1244,1744,45,176,4,3,3,56,1,3,3,9756,6595,4,21,4,3,2,9,2,4,5,0,0,3,3,9,1,1,2,1,2,2
1245,1745,30,1312,2,4,4,78,2,1,1,4968,26427,0,16,3,4,0,10,2,3,9,7,0,7,2,2,5,1,1,2,2,2
1246,1746,24,897,10,3,1,59,3,1,4,2145,2097,0,14,3,4,1,3,2,3,2,2,2,1,3,9,3,2,2,2,2,2
1247,1747,30,600,8,3,3,66,2,1,4,2180,9732,6,11,3,3,1,6,0,2,4,2,1,2,3,9,6,1,3,2,2,1
1248,1749,31,1003,5,3,1,51,3,2,3,8346,20943,1,19,3,3,1,6,3,3,5,2,0,2,1,1,5,2,2,1,2,2
1249,1751,27,1054,8,3,3,67,3,1,4,3445,6152,1,11,3,3,0,6,5,2,6,2,1,4,2,2,3,1,1,1,2,2
1250,1752,29,428,9,3,2,52,1,1,2,2760,14630,1,13,3,3,0,2,3,3,2,2,2,2,1,7,4,1,1,1,2,1
1251,1753,29,461,1,3,4,70,4,2,3,6294,23060,8,12,3,4,0,10,5,4,3,2,0,2,2,5,1,2,1,2,1,2
1252,1754,30,979,15,2,3,94,2,3,1,7140,3088,2,11,3,1,1,12,2,3,7,7,1,7,1,1,4,2,3,1,2,2
1253,1755,34,181,2,4,4,97,4,1,4,2932,5586,0,14,3,1,3,6,3,3,5,0,1,2,2,2,3,2,2,1,1,2
1254,1756,33,1283,2,3,4,62,3,2,2,5147,10697,8,15,3,4,0,13,2,2,11,7,1,7,1,1,4,1,1,3,2,2
1255,1757,49,1313,11,4,4,80,3,2,4,4507,8191,3,12,3,3,0,8,1,4,5,1,0,4,1,1,4,1,1,1,2,2
1256,1758,33,211,16,3,1,74,3,3,1,8564,10092,2,20,4,3,0,11,2,2,0,0,0,0,1,1,1,1,1,1,1,1
1257,1760,38,594,2,2,3,75,2,1,2,2468,15963,4,14,3,2,1,9,4,2,6,1,0,5,2,3,3,1,2,2,2,2
1258,1761,31,1079,16,4,1,70,3,3,3,8161,19002,2,13,3,1,3,10,2,3,1,0,0,0,1,1,4,2,2,1,2,1
1259,1762,29,590,4,3,4,91,2,1,1,2109,10007,1,13,3,3,1,1,2,3,1,0,0,0,2,2,5,1,3,1,2,2
1260,1763,30,305,16,3,3,58,4,2,3,5294,9128,3,16,3,3,1,10,3,3,7,0,1,7,2,5,1,2,2,1,2,2
1261,1764,32,953,5,4,2,65,3,1,2,2718,17674,2,14,3,2,0,12,3,3,7,7,0,7,2,2,5,2,1,3,2,2
1262,1766,38,833,18,3,2,60,1,2,4,5811,24539,3,16,3,3,1,15,2,3,1,0,1,0,2,5,3,2,2,1,1,2
1263,1767,43,807,17,3,3,38,2,1,3,2437,15587,9,16,3,4,1,6,4,3,1,0,0,0,2,2,5,2,2,2,1,1
1264,1768,42,855,12,3,2,57,3,1,2,2766,8952,8,22,4,2,3,7,6,2,5,3,0,4,2,3,3,2,3,1,2,2
1265,1770,55,478,2,3,3,60,2,5,1,19038,19805,8,12,3,2,3,34,2,3,1,0,0,0,2,8,3,2,2,1,2,2
1266,1771,33,775,4,3,4,90,3,2,2,3055,6194,5,15,3,4,2,11,2,2,9,8,1,7,2,2,5,2,3,3,2,2
1267,1772,41,548,9,4,3,94,3,1,1,2289,20520,1,20,4,2,2,5,2,3,5,3,0,4,2,3,1,2,3,1,2,2
1268,1774,34,1375,10,3,4,87,3,2,3,4001,12313,1,14,3,3,1,15,3,3,15,14,0,7,1,1,1,2,3,3,1,2
1269,1775,53,661,1,4,1,60,2,4,3,12965,22308,4,20,4,4,3,27,2,2,3,2,0,2,2,4,3,1,2,3,1,2
1270,1778,43,244,2,3,2,97,3,1,4,3539,5033,0,13,3,2,0,10,5,3,9,7,1,8,3,9,1,2,1,1,2,2
1271,1779,34,511,3,2,4,32,1,2,4,6029,25353,5,12,3,1,0,6,3,3,2,2,2,2,1,1,1,1,1,1,2,2
1272,1780,21,337,7,1,2,31,3,1,2,2679,4567,1,13,3,2,0,1,3,3,1,0,1,0,1,7,4,2,1,1,2,1
1273,1782,38,1153,6,2,4,40,2,1,3,3702,16376,1,11,3,2,1,5,3,3,5,4,0,4,2,3,2,1,2,1,2,2
1274,1783,22,1294,8,1,3,79,3,1,1,2398,15999,1,17,3,3,0,1,6,3,1,0,0,0,2,3,3,1,2,1,1,1
1275,1784,31,196,29,4,1,91,2,2,4,5468,13402,1,14,3,1,2,13,3,3,12,7,5,7,1,1,4,1,2,1,2,2
1276,1786,51,942,3,3,1,53,3,3,3,13116,22984,2,11,3,4,0,15,2,3,2,2,2,2,2,6,5,1,2,1,2,2
1277,1787,37,589,9,2,2,46,2,2,2,4189,8800,1,14,3,1,2,5,2,3,5,2,0,3,1,1,4,2,2,1,2,2
1278,1789,46,734,2,4,3,46,3,5,4,19328,14218,7,17,3,3,1,24,3,3,2,1,2,2,2,8,3,2,3,1,1,2
1279,1790,36,1383,10,3,4,90,3,3,1,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7,2,5,1,2,2,1,1,2
1280,1792,44,429,1,2,3,99,3,1,2,2342,11092,1,12,3,3,3,6,2,2,5,3,2,3,2,2,3,2,3,2,1,1
1281,1794,37,1239,8,2,3,89,3,2,2,4071,12832,2,13,3,3,0,19,4,2,10,0,4,7,3,9,2,2,3,1,2,2
1282,1797,35,303,27,3,3,84,3,2,4,5813,13492,1,18,3,4,0,10,2,3,10,7,7,7,1,1,1,2,1,1,1,1
1283,1798,33,867,8,4,4,90,4,1,1,3143,6076,6,19,3,2,1,14,1,3,10,8,7,6,2,2,1,2,2,1,2,2
1284,1799,28,1181,1,3,3,82,3,1,4,2044,5531,1,11,3,3,1,5,6,4,5,3,0,3,2,2,1,2,2,1,2,2
1285,1800,39,1253,10,1,3,65,3,3,3,13464,7914,7,21,4,3,0,9,3,3,4,3,2,2,2,8,3,2,1,1,2,2
1286,1801,46,849,26,2,2,98,2,2,2,7991,25166,8,15,3,3,0,6,3,3,2,2,2,2,1,1,1,2,1,3,2,2
1287,1802,40,616,2,2,3,99,3,1,1,3377,25605,4,17,3,4,1,7,5,2,4,3,0,2,2,3,1,1,2,1,2,2
1288,1803,42,1128,13,3,2,95,4,2,1,5538,5696,5,18,3,3,2,10,2,2,0,0,0,0,2,5,3,2,2,1,2,2
1289,1804,35,1180,2,2,2,90,3,2,4,5762,24442,2,14,3,3,1,15,6,3,7,7,1,7,2,4,3,2,3,3,2,2
1290,1805,38,1336,2,3,1,100,3,1,2,2592,7129,5,13,3,4,3,13,3,3,11,10,3,8,3,9,6,2,3,3,2,2
1291,1807,34,234,9,4,4,93,3,2,1,5346,6208,4,17,3,3,1,11,3,2,7,1,0,7,2,3,1,2,2,2,2,1
1292,1809,37,370,10,4,4,58,3,2,1,4213,4992,1,15,3,2,0,10,4,1,10,3,0,8,2,4,3,2,1,1,2,1
1293,1812,39,766,20,3,3,83,3,2,4,4127,19188,2,18,3,4,1,7,6,3,2,1,2,2,1,1,1,2,3,2,2,2
1294,1813,43,343,9,3,1,52,3,1,3,2438,24978,4,13,3,3,0,7,2,2,3,2,1,2,2,2,1,2,1,3,2,2
1295,1814,41,447,5,3,2,85,4,2,2,6870,15530,3,12,3,1,0,11,3,1,3,2,1,2,2,5,1,2,1,1,2,2
1296,1815,41,796,4,1,3,81,3,3,3,10447,26458,0,13,3,4,1,23,3,4,22,14,13,5,1,1,4,1,3,1,1,2
1297,1816,30,1092,10,3,1,64,3,3,3,9667,2739,9,14,3,2,0,9,3,3,7,7,0,2,2,4,3,1,1,1,2,2
1298,1818,26,920,20,2,4,69,3,1,2,2148,6889,0,11,3,3,0,6,3,3,5,1,1,4,3,9,3,1,2,1,1,1
1299,1821,46,261,21,2,4,66,3,2,2,8926,10842,4,22,4,4,1,13,2,4,9,7,3,7,2,5,3,1,2,1,2,1
1300,1822,40,1194,1,3,3,52,3,2,4,6513,9060,4,17,3,4,1,12,3,3,5,3,0,3,2,5,1,1,3,1,2,2
1301,1823,34,810,8,2,2,92,4,2,3,6799,22128,1,21,4,3,2,10,5,3,10,8,4,8,1,1,5,2,2,1,2,2
1302,1824,58,350,2,3,2,52,3,4,2,16291,22577,4,22,4,4,1,37,0,2,16,9,14,14,1,6,3,2,3,3,2,2
1303,1826,35,185,23,4,2,91,1,1,3,2705,9696,0,16,3,2,1,6,2,4,5,4,0,3,2,3,3,2,2,1,2,2
1304,1827,47,1001,4,3,3,92,2,3,2,10333,19271,8,12,3,3,1,28,4,3,22,11,14,10,2,4,1,1,3,1,1,2
1305,1829,40,750,12,3,2,47,3,2,1,4448,10748,2,12,3,2,1,15,3,3,7,4,7,7,2,5,1,1,3,1,2,2
1306,1830,54,431,7,4,4,68,3,2,4,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7,2,2,3,1,2,1,2,2
1307,1833,31,1125,7,4,1,68,3,3,1,9637,8277,2,14,3,4,2,9,3,3,3,2,2,2,1,1,4,1,2,2,2,2
1308,1834,28,1217,1,3,3,67,3,1,1,3591,12719,1,25,4,3,1,3,3,3,3,2,1,2,2,2,3,1,2,1,2,2
1309,1835,38,723,2,4,2,77,1,2,4,5405,4244,2,20,4,1,2,20,4,2,4,2,0,3,1,7,4,1,2,1,1,2
1310,1836,26,572,10,3,3,46,3,2,4,4684,9125,1,13,3,1,0,5,4,3,5,3,1,2,1,1,3,2,1,1,2,2
1311,1837,58,1216,15,4,1,87,3,4,3,15787,21624,2,14,3,2,0,23,3,3,2,2,2,2,2,8,1,2,2,2,1,2
1312,1839,18,1431,14,3,2,33,3,1,3,1514,8018,1,16,3,3,0,0,4,1,0,0,0,0,2,2,3,1,1,3,2,2
1313,1842,31,359,18,5,4,89,4,1,1,2956,21495,0,17,3,3,0,2,4,3,1,0,0,0,3,9,6,2,2,1,2,1
1314,1844,29,350,13,3,1,56,2,1,1,2335,3157,4,15,3,4,3,4,3,3,2,2,2,0,3,9,6,2,3,1,1,1
1315,1845,45,589,2,4,3,67,3,2,3,5154,19665,4,22,4,2,2,10,3,4,8,7,5,7,1,1,1,1,2,3,2,2
1316,1847,36,430,2,4,4,73,3,2,2,6962,19573,4,22,4,4,1,15,2,3,1,0,0,0,2,2,2,1,2,1,1,2
1317,1849,43,1422,2,4,1,92,3,2,4,5675,19246,1,20,4,3,1,7,5,3,7,7,7,7,1,1,1,2,2,2,2,2
1318,1850,27,1297,5,2,4,53,3,1,4,2379,19826,0,14,3,3,0,6,3,2,5,4,0,2,2,3,1,1,1,2,1,2
1319,1852,29,574,20,1,4,40,3,1,4,3812,7003,1,13,3,2,0,11,3,4,11,8,3,10,2,3,3,2,2,2,2,2
1320,1853,32,1318,10,4,4,79,3,2,4,4648,26075,8,13,3,3,0,4,2,4,0,0,0,0,1,1,4,2,1,2,2,2
1321,1854,42,355,10,4,3,38,3,1,3,2936,6161,3,22,4,2,2,10,1,2,6,3,3,3,2,2,5,2,2,3,2,2
1322,1856,47,207,9,4,2,64,3,1,3,2105,5411,4,12,3,3,0,7,2,3,2,2,2,0,2,3,1,1,1,1,2,2
1323,1857,46,706,2,2,4,82,3,3,4,8578,19989,3,14,3,3,1,12,4,2,9,8,4,7,2,4,1,2,3,1,2,2
1324,1858,28,280,1,2,3,43,3,1,4,2706,10494,1,15,3,2,1,3,2,3,3,2,2,2,3,9,1,2,3,3,2,2
1325,1859,29,726,29,1,4,93,1,2,3,6384,21143,8,17,3,4,2,11,3,3,7,0,1,6,2,5,1,2,3,1,2,2
1326,1860,42,1142,8,3,4,81,3,1,3,3968,13624,4,13,3,4,0,8,3,3,0,0,0,0,2,3,1,2,1,1,2,2
1327,1862,32,414,2,4,3,82,2,2,2,9907,26186,7,12,3,3,0,7,3,2,2,2,2,2,1,1,4,2,1,1,1,1
1328,1863,46,1319,3,3,1,45,4,4,1,13225,7739,2,12,3,4,1,25,5,3,19,17,2,8,1,1,5,1,3,1,2,2
1329,1864,27,728,23,1,2,36,2,2,3,3540,7018,1,21,4,4,1,9,5,3,9,8,5,8,1,7,3,1,2,1,2,2
1330,1865,29,352,6,1,4,87,2,1,2,2804,15434,1,11,3,4,0,1,3,3,1,0,0,0,3,9,3,2,2,1,2,2
1331,1866,43,823,6,3,1,81,2,5,3,19392,22539,7,13,3,4,0,21,2,3,16,12,6,14,2,6,3,1,2,1,2,2
1332,1867,48,1224,10,3,4,91,2,5,2,19665,13583,4,12,3,4,0,29,3,3,22,10,12,9,2,8,1,2,2,1,2,2
1333,1868,29,459,24,2,4,73,2,1,4,2439,14753,1,24,4,2,0,1,3,2,1,0,1,0,2,2,1,2,1,2,1,1
1334,1869,46,1254,10,3,3,64,3,3,2,7314,14011,5,21,4,3,3,14,2,3,8,7,0,7,1,1,1,1,2,1,2,1
1335,1870,27,1131,15,3,4,77,2,1,1,4774,23844,0,19,3,4,1,8,2,2,7,6,7,3,2,2,1,1,2,2,2,2
1336,1871,39,835,19,4,4,41,3,2,4,3902,5141,8,14,3,2,3,7,2,3,2,2,2,2,2,2,2,2,3,1,2,2
1337,1873,55,836,2,4,2,98,2,1,4,2662,7975,8,20,4,2,1,19,2,4,5,2,0,4,2,2,5,2,2,1,2,2
1338,1875,28,1172,3,3,2,78,3,1,2,2856,3692,1,19,3,4,1,1,3,3,1,0,0,0,1,7,3,1,2,1,2,2
1339,1876,30,945,9,3,2,89,3,1,4,1081,16019,1,13,3,3,0,1,3,2,1,0,0,0,1,7,3,2,1,1,2,1
1340,1878,22,391,7,1,4,75,3,1,2,2472,26092,1,23,4,1,0,1,2,3,1,0,0,0,2,2,1,2,1,1,1,1
1341,1880,36,1266,10,4,2,63,2,2,3,5673,6060,1,13,3,1,1,10,4,3,10,9,1,7,1,1,5,1,2,1,1,2
1342,1881,31,311,20,3,2,89,3,2,3,4197,18624,1,11,3,1,1,10,2,3,10,8,0,2,2,3,1,2,3,1,2,2
1343,1882,34,1480,4,3,3,64,3,3,4,9713,24444,2,13,3,4,3,9,3,3,5,3,1,0,1,1,1,2,2,1,1,2
1344,1883,29,592,7,3,4,59,3,1,1,2062,19384,3,14,3,2,0,11,2,3,3,2,1,2,2,3,1,2,1,1,2,2
1345,1885,37,783,7,4,4,78,3,2,1,4284,13588,5,22,4,3,1,16,2,3,5,3,0,4,2,2,3,2,2,1,1,2
1346,1886,35,219,16,2,4,44,2,2,2,4788,25388,0,11,3,4,0,4,2,3,3,2,0,2,2,4,2,1,2,1,1,2
1347,1888,45,556,25,2,2,93,2,2,4,5906,23888,0,13,3,4,2,10,2,2,9,8,3,8,2,4,1,1,2,1,2,2
1348,1890,36,1213,2,1,2,94,2,2,4,3886,4223,1,21,4,4,0,10,2,2,10,1,0,8,3,9,6,2,1,2,2,2
1349,1892,40,1137,1,4,1,98,3,4,1,16823,18991,2,11,3,1,1,22,3,3,19,7,11,16,2,6,1,2,3,1,2,2
1350,1893,26,482,1,2,2,90,2,1,3,2933,14908,1,13,3,3,1,1,3,2,1,0,1,0,2,2,1,1,2,1,1,2
1351,1898,27,511,2,2,1,89,4,2,3,6500,26997,0,14,3,2,0,9,5,2,8,7,0,7,1,1,3,1,1,1,2,2
1352,1900,48,117,22,3,4,58,3,4,4,17174,2437,3,11,3,2,1,24,3,3,22,17,4,7,2,6,3,1,3,2,2,2
1353,1903,44,170,1,4,2,78,4,2,1,5033,9364,2,15,3,4,1,10,5,3,2,0,2,2,2,5,1,2,2,1,2,2
1354,1905,34,967,16,4,4,85,1,1,1,2307,14460,1,23,4,2,1,5,2,3,5,2,3,0,2,2,5,2,2,3,1,1
1355,1907,56,1162,24,2,1,97,3,1,4,2587,10261,1,16,3,4,0,5,3,3,4,2,1,0,2,3,1,2,1,1,2,1
1356,1908,36,335,17,2,3,33,2,2,2,5507,16822,2,16,3,3,2,12,1,1,4,2,1,3,1,1,4,2,2,1,2,2
1357,1909,41,337,8,3,3,54,3,2,2,4393,26841,5,21,4,3,1,14,3,3,5,4,1,4,1,1,4,1,2,1,2,2
1358,1911,42,1396,6,3,3,83,3,3,1,13348,14842,9,13,3,2,1,18,3,4,13,7,5,7,2,8,3,2,2,1,2,2
1359,1912,31,1079,10,2,3,86,3,2,4,6583,20115,2,11,3,4,1,8,2,3,5,2,1,4,1,1,3,1,3,1,1,2
1360,1915,34,735,3,1,4,75,2,2,4,8103,16495,3,12,3,3,0,9,3,2,4,2,0,1,1,1,3,1,2,1,1,2
1361,1916,31,471,4,3,1,62,4,1,3,3978,16031,8,12,3,2,1,4,0,2,2,2,2,2,2,3,3,1,3,1,2,2
1362,1918,26,1096,6,3,3,61,4,1,4,2544,7102,0,18,3,1,1,8,3,3,7,7,7,7,2,3,2,2,2,2,2,2
1363,1922,45,1297,1,4,2,44,3,2,3,5399,14511,4,12,3,3,0,12,3,3,4,2,0,3,2,5,3,2,1,2,2,2
1364,1924,33,217,10,4,2,43,3,2,3,5487,10410,1,14,3,2,0,10,2,2,10,4,0,9,1,1,4,2,1,1,2,2
1365,1927,28,783,1,2,3,42,2,2,4,6834,19255,1,12,3,3,1,7,2,3,7,7,0,7,1,1,1,2,2,2,1,2
1366,1928,29,746,24,3,3,45,4,1,1,1091,10642,1,17,3,4,0,1,3,3,1,0,0,0,1,7,5,2,1,2,2,1
1367,1929,39,1251,21,4,1,32,1,2,3,5736,3987,6,19,3,3,1,10,1,3,3,2,1,2,1,1,1,1,2,3,2,2
1368,1931,27,1354,2,4,2,41,3,1,2,2226,6073,1,11,3,3,1,6,3,2,5,3,1,2,2,2,5,2,2,1,2,2
1369,1932,34,735,22,4,3,86,2,2,4,5747,26496,1,15,3,2,0,16,3,3,15,10,6,11,2,2,2,2,2,2,1,2
1370,1933,28,1475,13,2,4,84,3,2,3,9854,23352,3,11,3,4,0,6,0,3,2,0,2,2,1,1,4,1,1,1,1,1
1371,1934,47,1169,14,4,3,64,3,2,2,5467,2125,8,18,3,3,1,16,4,4,8,7,1,7,2,2,5,2,2,3,2,2
1372,1935,56,1443,11,5,4,89,2,2,1,5380,20328,4,16,3,3,1,6,3,3,0,0,0,0,1,1,4,1,2,1,2,2
1373,1936,39,867,9,2,1,87,3,2,1,5151,12315,1,25,4,4,1,10,3,3,10,0,7,9,2,4,3,2,2,1,2,2
1374,1937,38,1394,8,3,4,58,2,2,2,2133,18115,1,16,3,3,1,20,3,3,20,11,0,7,2,2,3,1,3,2,1,2
1375,1938,58,605,21,3,4,72,3,4,4,17875,11761,4,13,3,3,1,29,2,2,1,0,0,0,1,6,1,1,2,1,1,2
1376,1939,32,238,5,2,1,47,4,1,3,2432,15318,3,14,3,1,0,8,2,3,4,1,0,3,2,2,1,1,1,2,1,1
1377,1940,38,1206,9,2,2,71,3,1,4,4771,14293,2,19,3,4,2,10,0,4,5,2,0,3,2,2,1,2,3,1,2,2
1378,1941,49,1064,2,1,2,42,3,5,4,19161,13738,3,15,3,4,0,28,3,3,5,4,4,3,2,8,1,2,2,2,2,2
1379,1943,42,419,12,4,2,77,3,2,4,5087,2900,3,12,3,3,2,14,4,3,0,0,0,0,1,1,4,2,3,1,1,2
1380,1944,27,1337,22,3,1,58,2,1,2,2863,19555,1,12,3,1,0,1,2,3,1,0,0,0,3,9,6,1,2,2,2,1
1381,1945,35,682,18,4,2,71,3,2,1,5561,15975,0,16,3,4,1,6,2,1,5,3,0,4,1,1,3,2,2,1,2,2
